fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,white_wine,quality
9.314007795089182,0.4214007795089182,0.5165369659841641,2.130739319683281,0.07245914405742622,6.902723729504918,16.29182881148525,0.9950266148106696,3.2109727627049507,0.69,12.587548643445576,0.0,4.0
10.077094232152767,0.6359303116604595,0.4469458976203691,2.4522608376515254,0.18845367254364445,4.804299534638042,15.80429953463804,0.9992708376928612,3.1834840558434347,0.6192364744050923,8.576130418825763,0.0,1.0
7.8,0.62,0.05,2.3,0.079,6.0,18.0,0.99735,3.29,0.63,9.3,0.0,3.0
8.397304469587041,0.4069695730448812,0.3813130486965875,1.7855217478276455,0.0669865223479352,5.565652434829373,12.144782521723542,0.9952816173182478,3.3326260973931747,0.7493608339066522,11.453869713069976,0.0,4.0
7.3972029273911115,0.8511337043155621,0.08962705698548179,5.37577862466424,0.09262725619156102,3.1801229862976443,14.180122986297645,0.9981988811709565,3.3783852416442826,0.5299067642463705,10.03788931233212,0.0,1.0
9.330720003068695,0.32309333231043497,0.546144000613739,2.5690666768956505,0.07792160009206085,6.23093332310435,16.76906667689565,0.9959889386848744,3.1638559993862607,0.8668853356859996,11.88474665848348,0.0,4.0
7.4,0.59,0.08,4.4,0.086,6.0,29.0,0.9974,3.38,0.5,9.0,0.0,2.0
11.111498356290502,0.5230081415672251,0.5622996712581003,1.915040707836126,0.10290301391947868,19.77003287418997,47.40708470309125,0.9997904299363336,3.302921011401862,0.6880545638964621,9.366376232782123,0.0,1.0
8.854649096587524,0.6009740524387996,0.23970906126854435,1.3712207580489602,0.1973702250600895,26.273245482937607,39.843981343100815,0.9967703564551892,3.3542441516097923,0.7097575510571202,9.85707358601632,0.0,1.0
4.6,0.52,0.15,2.1,0.054000000000000006,8.0,65.0,0.9934,3.9,0.56,13.1,0.0,2.0
9.094794187306382,0.3041618974458221,0.5280921195820311,2.647397093653192,0.07736413161764605,5.583810255417795,16.445080340557062,0.9963445080340556,3.1610983931888588,0.9449713846749324,11.464159144736753,0.0,4.0
8.836642689025949,0.8370564940440977,0.267988846582751,2.135735876488976,0.06564566394356683,16.426412351102442,48.28528247022049,0.9983900953683366,3.2885584741066145,0.5571471752977951,9.44984886457717,0.0,1.0
9.1,0.34,0.42,1.8,0.058,9.0,18.0,0.99392,3.18,0.55,11.4,0.0,3.0
6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,0.0,3.0
8.6,0.55,0.09,3.3,0.068,8.0,17.0,0.99735,3.23,0.44,10.0,0.0,3.0
8.1,0.38,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,0.0,3.0
8.241936606679056,1.0664507146567552,0.018341045905115892,3.2921679838325324,0.0883962283514429,5.917052295255795,10.83410459051159,0.998574937548264,3.481658954094884,0.4825347065730215,10.99170522952558,0.0,1.0
7.1,0.715,0.0,2.35,0.071,21.0,47.0,0.99632,3.29,0.45,9.4,0.0,3.0
7.6,0.95,0.03,2.0,0.09,7.0,20.0,0.9959,3.2,0.56,9.6,0.0,3.0
10.069514294831633,0.3353657136778912,0.45960357104868205,5.516471463521256,0.07261585715805273,5.3841428419472805,13.57621426292092,0.9970276271654986,3.2261585715805268,0.7950307152734267,12.580792857902635,0.0,4.0
7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,0.0,4.0
10.050729274578867,0.7241182070159193,0.4402197343007228,2.1639704482460203,0.06931615827198262,13.602955175397986,47.7205910350796,0.9994488918092256,3.271617731052388,0.562794089649204,9.252206862277859,0.0,1.0
5.5623050750407375,0.7142982701466558,0.04246101500814755,1.5507796998370489,0.04462305075040738,18.031187993481964,87.62305075040737,0.9917968812006518,3.5373830450244426,0.82,13.314644174551885,0.0,4.0
9.00386046961178,0.8215013516640204,0.29171043871236896,2.139624662083995,0.06615120607091934,16.03753379160051,48.2075067583201,0.9985359248281498,3.2862252027496037,0.557924932416799,9.422627365412037,0.0,1.0
8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,0.0,3.0
9.584140644670669,0.30409201432601485,0.5374939212069184,3.536562578682671,0.0785677949858948,5.795399283699258,16.18159713479703,0.9966455208595608,3.1663680573040587,0.8995399283699258,11.884140644670667,0.0,4.0
6.702881873533777,0.7617497089312222,0.019917660756177784,1.8100865573682212,0.07807822228163111,5.995883037808889,12.008233924382221,0.9960024701773148,3.5503293569752885,0.6296294734028001,9.953087721643332,0.0,1.0
7.6,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,0.0,3.0
5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,0.0,2.0
7.756100759351917,0.3224168078270193,0.3881378066595187,1.978050379675959,0.06580268837622111,3.7583192172980695,14.011092289730758,0.9961011092289732,3.209778154205385,1.054500846962116,10.429714223135573,0.0,4.0
7.5,0.755,0.0,1.9,0.084,6.0,12.0,0.99672,3.34,0.49,9.7,0.0,2.0
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,0.0,3.0
6.6355529757977365,0.4115165773305792,0.2868407143062051,9.749867859089484,0.061184511900322223,11.802874996414108,114.65796428468973,0.9961289645235568,3.2613141666905725,0.7147433332377096,10.836814286124103,0.0,2.0
12.5,0.46,0.49,4.5,0.07,26.0,49.0,0.9981,3.05,0.57,9.6,0.0,2.0
7.125806994181628,0.87811834513028,0.049354825145459316,5.650536594485215,0.08204301165696938,3.0645174854540684,13.935482514545932,0.9980980648959272,3.4017204662787752,0.5193548251454594,10.21720466278775,0.0,1.0
7.534953458122616,0.36564485179474493,0.38177574102627465,2.7656079042802633,0.06652710868385361,15.0,32.828039521401315,0.9959545427456521,3.28742059282102,0.8078504940175164,12.01775741026275,0.0,4.0
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,0.0,3.0
8.4,0.635,0.36,2.0,0.08900000000000001,15.0,55.0,0.99745,3.31,0.57,10.4,0.0,2.0
7.298071403828579,0.5629315424642871,0.13365476602857024,2.099035701914289,0.08166827383014284,9.995178509571446,23.33172616985715,0.9965565767417958,3.3866827383014284,0.4399517850957145,9.232449393421431,0.0,2.0
7.3,0.835,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,0.0,3.0
8.736490811204954,0.9288392611857174,0.21829349916347568,3.2921815853031164,0.14288618451803672,5.0,14.890993874136633,0.9978473914237912,3.4206164395778913,0.5800947243361486,9.675357044742867,0.0,1.0
6.999375138052082,0.9417634766744788,0.011446424627083358,2.8478129831822887,0.08612589660427081,5.5723212313541675,12.855357537291665,0.9962566072611876,3.5842143014916665,0.5915089108218752,10.270759076484373,0.0,1.0
10.3,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,3.23,0.82,12.6,0.0,4.0
7.9,0.885,0.03,1.8,0.058,4.0,8.0,0.9972,3.36,0.33,9.1,0.0,2.0
7.831400024763262,0.5009199455208218,0.20618009162407253,2.7082003219224173,0.06908200321922417,28.03399529498006,42.487998018938974,0.9951528207750902,3.425459972760411,0.7776800297159154,12.731400024763262,0.0,4.0
7.111634719777441,0.550816233156297,0.21139571568032367,1.9325591876580677,0.08297677562974203,8.674408123419324,23.0,0.9959069785784016,3.3688365280222565,0.4365118375316135,9.204656141375821,0.0,2.0
7.922327715098175,0.7510896717791317,0.15276127233280715,1.480581928774544,0.2461122341912284,12.570665314977797,24.947149917701033,0.996172143606614,3.2701187682178587,0.5474109238366058,9.363539221906263,0.0,1.0
5.242791262504189,0.5940004047946682,0.16311610020700704,1.757208737495812,0.05393021843739529,16.16743527078447,65.37677995859859,0.9919832564729216,3.6552556633322166,0.7723721683338918,13.554882685408987,0.0,4.0
7.6,0.42,0.08,2.7,0.084,15.0,48.0,0.9968,3.21,0.59,10.0,0.0,3.0
7.6,0.9,0.06,2.5,0.079,5.0,10.0,0.9967,3.39,0.56,9.8,0.0,3.0
6.548249292884488,0.6330742221729362,0.0096498585768975,2.167833804743675,0.0902100848538615,3.160830976281625,12.67833804743675,0.9956262908416986,3.605525212134654,0.6232166195256325,11.403501414231027,0.0,2.0
7.946319680236067,1.3029442558111446,0.00989484800674484,2.7431651204384147,0.11077865278212616,5.494742400337242,9.989484800674486,0.996818128385403,3.490105151993255,0.44452681603035177,10.949474240033725,0.0,1.0
6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,0.0,2.0
7.904061835688103,0.4132756805860792,0.6035953850340082,2.7901467462061667,0.20063600339088927,24.376834327577075,80.43474850863437,0.9977704402386184,3.182143609000529,1.0089884625850205,9.552463313448456,0.0,2.0
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,0.0,3.0
9.124671894306331,0.701187938507919,0.3196423854671209,1.6843066446471529,0.17352881758309951,13.094160132117082,37.717519603648746,0.9976594274659012,3.2860985348746987,0.5390583986788291,9.412554684282275,0.0,1.0
13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,0.0,3.0
11.2,0.4,0.5,2.0,0.099,19.0,50.0,0.99783,3.1,0.58,10.4,0.0,3.0
8.051460536582642,0.7437362750001552,0.1703376841459706,1.5128651341456605,0.2437089289024897,12.176092804886375,24.480836951229353,0.9963403749768256,3.2643795317074384,0.5517153512194214,9.313320902440084,0.0,1.0
7.2044155607700615,0.3813982609105194,0.3083809610509775,2.0022077803850307,0.05606623341155091,15.139826091051946,29.117748287201643,0.9947159524026274,3.2316926316285235,0.759852814640998,11.310302975130146,0.0,4.0
7.194305989784608,0.40340213829989785,0.2220213455089221,1.837651244217436,0.058683985244799924,33.271174190440995,82.10533825173336,0.9921968611604668,3.3042135300693345,0.7484626359868721,13.171672627216413,0.0,4.0
9.661030837228695,0.652080188435588,0.3894180861783504,1.9152577093071743,0.21375303719602148,7.257961330690093,18.66849975445193,0.9984372873962784,3.192843073900947,0.6053676945742898,8.687376896633285,0.0,1.0
8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.99652,3.29,0.48,9.8,0.0,2.0
9.975937218229149,0.4875937218229147,0.5676860577722522,3.1537211554450453,0.07697229921519873,6.601846718986751,17.194459843039745,0.9962842807146354,3.2139815328101324,0.69,12.858337952911926,0.0,4.0
7.226930030481284,0.3773069969518716,0.30865349847593576,1.973069969518716,0.05842370274331558,15.269300304812846,28.326749237967896,0.9946486354192248,3.2313465015240643,0.7519209908556147,11.313465015240645,0.0,4.0
7.0592960326506216,0.9781440198235914,0.009734399067125109,3.0575361142771738,0.08775232088623114,5.486719953356255,13.02656009328749,0.9963079680279864,3.5910624037314998,0.583804795802063,10.334960034982807,0.0,1.0
5.982814131287188,0.46532283328976604,0.08471893487921456,1.8107292029174933,0.048184389137822296,29.502088408449026,85.6052036207259,0.9911980534282391,3.444208144829036,0.7996145144567631,13.763957535815154,0.0,4.0
5.763597172426723,0.6649892224173491,0.02182014137866379,1.6635971724267242,0.0745467609191092,6.0,13.0,0.995432618843714,3.6409136632168817,0.6172733804595546,10.072733804595543,0.0,2.0
10.4,0.61,0.49,2.1,0.2,5.0,16.0,0.9994,3.16,0.63,8.4,0.0,1.0
8.617494645942676,0.4046212804477047,0.18446488952431386,1.8725850991605537,0.06518537252098616,15.63707450419723,39.27414900839446,0.9958453265892444,3.3063968101958707,0.4845430849860092,9.136292549580276,0.0,2.0
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,0.0,3.0
6.983058180544167,0.3721330784006579,0.3904388964550747,3.0941010651278162,0.07230863698268793,16.264747337180463,41.110428845836495,0.9955293537279474,3.4669891286891925,0.8220575798845862,13.179424201154136,0.0,4.0
4.877043045578233,0.5452598070968391,0.1597779898439377,2.0918516751300515,0.0561185644661865,8.244449746098443,64.83703350260105,0.9936542277359424,3.850295218293317,0.5534813401040416,12.831105279291712,0.0,2.0
8.3,0.845,0.01,2.2,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,0.0,2.0
7.654947735369571,0.5240667828670309,0.14318583036449056,2.2274738676847856,0.06282421603054357,29.40667828670309,41.131939609855245,0.9943029645759112,3.404396631891669,0.7448350754876809,12.361544715862332,0.0,4.0
8.6,0.42,0.39,1.8,0.068,6.0,12.0,0.99516,3.35,0.69,11.7,0.0,4.0
7.4,0.965,0.0,2.2,0.08800000000000001,16.0,32.0,0.99756,3.58,0.67,10.2,0.0,3.0
9.204746367417892,0.3650845441940364,0.5209492734835782,2.149154558059636,0.07414239102253672,6.650845441940364,16.349154558059634,0.995241495113346,3.1890507265164216,0.7703055483537162,12.220676353552289,0.0,4.0
6.072837737571119,0.5727162262428881,0.020543245248577625,1.720657610866522,0.07590207294105031,6.315225158380746,13.315225158380748,0.9950398927800924,3.5780414588210063,0.6073909936647701,10.352180126704596,0.0,2.0
7.840459914402808,0.35119080171194383,0.4409471726088981,3.3856556918501033,0.07752367931522246,15.238160342388776,35.45195777447297,0.9969296606675854,3.3369011811686176,0.8409471726088981,12.633287760327859,0.0,4.0
10.57393696681631,0.4602926461285696,0.4547873933632621,1.601463230642848,0.13470872946336826,30.521260663673786,47.85505252765307,0.9986794697314204,3.3611568285949,0.8179652330193916,9.769547274887769,0.0,1.0
8.999977854203346,0.7643748615887709,0.037499446355083635,1.6187541523368727,0.07837508304673746,4.125027682245818,13.874972317754183,0.9979199822833626,3.2931256920561456,0.5368743079438546,9.7,0.0,2.0
7.044883303317647,0.8591539497038234,0.045866247748823495,5.1626122073470535,0.08144883303317646,3.4133752251176506,13.724416516588233,0.9977933931772516,3.4206687612558824,0.5351570915876472,10.165552064573527,0.0,1.0
8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,0.0,3.0
7.267531397630863,1.048115777551893,0.02207810039485596,4.890264911450823,0.0903765698815432,4.116875984205762,14.0,0.9972535117716878,3.5284407381836624,0.5311687598420577,10.47921899605144,0.0,1.0
5.531742484719862,0.604272944991501,0.03634849694397228,1.6730300611205544,0.04431742484719862,22.92120244482218,87.3174248471986,0.9913078797555178,3.5190454908319166,0.82,13.650832668081524,0.0,4.0
9.1,0.64,0.23,3.1,0.095,13.0,38.0,0.9998,3.28,0.59,9.7,0.0,3.0
5.248796507963848,0.5456103884722572,0.15682943692593526,2.117073592314838,0.06065870100278686,8.512207769445142,66.70735923148379,0.9940761142556676,3.780484853796133,0.5651220776944514,12.434129899721315,0.0,2.0
6.6,0.66,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,0.0,3.0
10.2,0.42,0.57,3.4,0.07,4.0,10.0,0.9971,3.04,0.63,9.6,0.0,3.0
7.655672954843426,1.0195991073878712,0.06476551026008484,1.6892586730493635,0.11080636238070574,5.7382755130042415,19.0,0.9953626624459556,3.373827551300424,0.4547655102600848,9.673827551300425,0.0,2.0
7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,0.0,3.0
6.5,0.67,0.0,4.3,0.057,11.0,20.0,0.99488,3.45,0.56,11.8,0.0,2.0
8.3,0.615,0.22,2.6,0.087,6.0,19.0,0.9982,3.26,0.61,9.3,0.0,3.0
7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,0.0,3.0
6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,0.0,3.0
10.279358387553524,0.3195412975011894,0.4525228637434581,6.317433550214099,0.07316054587458369,5.0229351249405285,13.091740499762116,0.9975724778500714,3.2281651900047583,0.8222935124940528,12.579358387553524,0.0,4.0
7.3,0.55,0.03,1.6,0.07200000000000001,17.0,42.0,0.9956,3.37,0.48,9.0,0.0,2.0
6.444065941632623,0.7793677090392472,0.0,2.0624513935949813,0.06450583276860224,6.0,12.812256967974909,0.996655019442562,3.5430642419937266,0.5874708361569888,9.943677090392473,0.0,2.0
9.932296084021226,0.6366331396599022,0.4263403003251117,1.9830740210053075,0.2087044895473827,6.429095298824024,17.68893080770112,0.9987906857316832,3.180786840710168,0.6144098694673743,8.581884856213968,0.0,1.0
7.5,0.7954832379518401,0.011245343875511094,2.034944126506133,0.08422490687751022,5.887546561244888,12.0,0.9966165428363454,3.362490687751022,0.5023698782630622,9.868680158132666,0.0,2.0
7.492823592427361,0.7755475454312196,0.09430098896927973,1.3732058981068402,0.25410578314093524,13.883039023138616,26.49813702734564,0.9956125951801346,3.289207840336561,0.5330941197475787,9.530568602944916,0.0,1.0
6.823883787974565,0.5988058106012717,0.20149540917710887,1.786569823312138,0.08579128409809242,3.626860353375725,8.373139646624276,0.9951652410585964,3.33,0.4446279293248551,10.362686035337573,0.0,2.0
6.8000929599868725,0.8511958079880394,0.017775712000291717,1.833364319995624,0.08456164959913942,5.888785600014587,11.666356800043756,0.9958620941440179,3.5444392800007285,0.6044206880033548,10.055653679986145,0.0,1.0
8.8,0.4,0.4,2.2,0.079,19.0,52.0,0.998,3.44,0.64,9.2,0.0,3.0
8.134457685771844,0.3900722797996185,0.37004818653307897,1.7667469775551317,0.06567228842885922,5.002409326653948,12.332530224448686,0.9954393253885371,3.310096373066158,0.8263373920239604,11.134698618437238,0.0,4.0
10.72982887878415,0.6065842089125683,0.6146598617643441,4.747217050799178,0.08432302611407103,6.335394777185794,18.664605222814206,0.9977183518435758,3.216646052228142,0.6950309216577869,13.349690783422133,0.0,4.0
7.865264198144188,0.9274172838935638,0.13018864206231529,2.113145679026609,0.06270893827345918,18.685432097339092,48.73708641946782,0.997542962963498,3.3021125925840344,0.5526291358053218,9.607980246813735,0.0,1.0
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,0.0,2.0
6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,0.0,1.0
7.7831836900312386,0.3674903800734368,0.3549935867156246,1.7416559778593743,0.0639159184501562,4.249679335781226,12.583440221406256,0.9956500897859812,3.2799871734312487,0.9292104907765656,10.708151623609362,0.0,4.0
9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,3.22,0.62,9.2,0.0,3.0
8.984513761245852,0.6485528774064103,0.33156280231206625,2.1,0.07964400333752641,11.933427856244345,44.24457047499246,0.9980667139281222,3.3068885738125187,0.5393342785624434,9.324457047499244,0.0,2.0
7.230363764395301,1.2432203186712745,0.008214138568993308,1.9767879214651003,0.11276829122146972,5.410706928449665,10.232120785348997,0.9952692765912776,3.520535346422484,0.494462593543423,10.509828417972818,0.0,1.0
7.6,0.68,0.02,1.3,0.07200000000000001,9.0,20.0,0.9965,3.17,1.08,9.2,0.0,2.0
9.086079316738443,0.35022730932184903,0.5139582997883051,2.7372158633476884,0.07916287817796919,6.4185609110154065,17.0,0.9955524141551938,3.1604640227753853,0.8781439088984592,11.992992637710786,0.0,4.0
8.154394335325401,0.7994982297891875,0.008786619461045,2.2,0.06963598583831351,5.2426761077910005,14.0,0.9965143527775401,3.32970704431164,0.58,10.98786619461045,0.0,2.0
8.719703960980581,0.3910518579054255,0.4552592895271272,1.8,0.07167111065709307,9.237035523643641,17.789628418914916,0.9945238074724834,3.2167111065709313,0.6922370355236436,12.2539260923992,0.0,4.0
11.6,0.58,0.66,2.2,0.07400000000000001,10.0,47.0,1.0008,3.25,0.57,9.0,0.0,1.0
7.086313038487912,0.8389580873058461,0.07495066628407332,5.4925092762772145,0.07812053044226812,23.29315651924396,47.19543767949597,0.9959525708386002,3.528209014933568,0.506840318782359,11.043649856403222,0.0,2.0
6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,0.0,3.0
8.090639250678727,1.0583828040422334,0.015347538903971709,3.5977295965812024,0.0870240997124184,5.767376945198586,11.697869164404244,0.9983803145128608,3.5148934582202123,0.5016311527400708,10.930213083559575,0.0,1.0
6.834139579590106,0.8414418876082782,0.01616744058313985,2.2694885285653683,0.08164093144601714,5.808372029156993,12.383255941686015,0.9961149767825058,3.5653302376674403,0.6127534826241293,10.093720978132255,0.0,1.0
7.80755190800789,0.35184896183984216,0.4304166105625248,3.267186868828404,0.07726041526406313,15.36979236796844,34.596349608205145,0.996724972867809,3.3296614197617362,0.8304166105625248,12.541145342422093,0.0,4.0
5.0,1.02,0.04,1.4,0.045,41.0,85.0,0.9938,3.75,0.48,10.5,0.0,2.0
8.3,0.705,0.12,2.6,0.092,12.0,28.0,0.9994,3.51,0.72,10.0,0.0,3.0
7.817368609864963,1.4061051121080297,0.006210531710427514,2.5036845611777885,0.12054209096736708,5.310526585521377,9.621053171042753,0.996051790595769,3.4937894682895725,0.42794739269692383,10.931052658552137,0.0,1.0
8.233257609609613,0.5011199455455451,0.3844343479479485,2.305599727727725,0.0746114266266266,7.7222853253253225,16.722285325325323,0.9929804123115116,3.202777146746747,0.7116685597597596,12.933371195195193,0.0,4.0
